treeModel rep clockModel nodeID trueTime estTime p0025 p0975
D750_11_10 rep001 trilnormcave 000097 2.81892 0.6518 0.001003772170368755 1.687721764058651
D750_11_10 rep001 trilnormcave 000098 1.36993 2.2323 1.9143759186681737 4.664116826197351
D750_11_10 rep001 trilnormcave 000099 10.5355 15.1705 6.997702621879733 15.288914999503628
D750_11_10 rep001 trilnormcave 000100 1.36993 2.2323 1.9143759186681737 4.664116826197351
D750_11_10 rep001 trilnormcave 000101 7.59536 10.2232 6.988683043532768 12.157923463198577
D750_11_10 rep001 trilnormcave 000102 5.73237 5.421 5.1812104187784715 9.264279951292266
D750_11_10 rep001 trilnormcave 000103 4.81892 2.6518 2.001003772170369 3.687721764058651
D750_11_10 rep001 trilnormcave 000104 4.13139 4.1139 4.001001747770736 7.041338517589688
D750_11_10 rep001 trilnormcave 000105 14.0909 14.0076 5.88036941049606 15.104847029737021 
D750_11_10 rep001 trilnormcave 000106 3.94347 5.3988 3.8544333652188163 7.017008184859282
D750_11_10 rep001 trilnormcave 000107 0.639644 0.2773 0.001023630319475749 4.398661929417584
D750_11_10 rep001 trilnormcave 000108 24.7428 25.8372 18.746696043571173 31.260713825760387
D750_11_10 rep001 trilnormcave 000109 0.639645 0.2773 0.001023630319475749 4.398661929417584
D750_11_10 rep001 trilnormcave 000110 21.5694 23.6121 15.815238229928326 25.934850637487422
D750_11_10 rep001 trilnormcave I10 1.08741 0.1397 0.0011247731731818256 2.2315971785755995
D750_11_10 rep001 trilnormcave I100 0.289808 0.1327 0.0010033175282788687 0.292922933060217
D750_11_10 rep001 trilnormcave I101 3.78303 3.7254 0.684857918752483 4.448086009295067 
D750_11_10 rep001 trilnormcave I102 7.45991 9.7935 9.243683830157691 13.415280649739127 
D750_11_10 rep001 trilnormcave I103 5.5035 2.5823 0.43002433311406885 5.047621673758425
D750_11_10 rep001 trilnormcave I104 3.15108 2.4013 0.9159686871958597 5.632656721148785
D750_11_10 rep001 trilnormcave I105 2.42036 3.2998 1.3600298274201545 5.937412985809685
D750_11_10 rep001 trilnormcave I106 1.5442 1.3602 0.0010395511800438473 3.195071990220469
D750_11_10 rep001 trilnormcave I107 1.15766 1.2278 0.001011884890803838 2.09613301329329
D750_11_10 rep001 trilnormcave I108 2.56236 3.3102 1.64115021627683 6.469360763918082 
D750_11_10 rep001 trilnormcave I109 12.4931 12.6025 8.459014460905864 15.099546396940617
D750_11_10 rep001 trilnormcave I11 5.75701 6.4582 2.3345756914643676 6.717187374773428
D750_11_10 rep001 trilnormcave I12 0.925863 2.0889 0.0010348911319919551 3.084060909632785
D750_11_10 rep001 trilnormcave I13 0.436195 1.3348 0.0010197037757642136 2.2516130902038114
D750_11_10 rep001 trilnormcave I14 0.120355 0.1453 0.001002213099464133 0.7016429865379441 
D750_11_10 rep001 trilnormcave I15 0.111096 0.119 0.00100194759056304 0.4945006630980725 
D750_11_10 rep001 trilnormcave I16 1.84672 0.8694 0.16750314373198882 4.800091429043352 
D750_11_10 rep001 trilnormcave I17 1.63545 1.8949 1.566721079720848 6.818818753078529 
D750_11_10 rep001 trilnormcave I18 4.95971 5.1564 1.8557294014963068 7.322205387621065
D750_11_10 rep001 trilnormcave I19 0.215207 0.4587 0.001007427996112066 2.5180913905430553
D750_11_10 rep001 trilnormcave I2 2.48103 3.5988 2.66845750342355 7.856925944087371 
D750_11_10 rep001 trilnormcave I20 4.22051 1.4243 0.050603225629260486 6.899004148297625 
D750_11_10 rep001 trilnormcave I21 0.580623 0.7289 0.0010039182740602115 1.1963787896967304
D750_11_10 rep001 trilnormcave I22 0.852201 0.9321 0.0010160631953368693 3.0568934699577452
D750_11_10 rep001 trilnormcave I23 0.126353 0.1106 0.0010025526701387122 2.4027635736379214
D750_11_10 rep001 trilnormcave I24 0.102161 0.1192 0.001004240602323847 3.238158713623937
D750_11_10 rep001 trilnormcave I25 1.72112 0.4651 0.001001676522056627 3.214579081590599
D750_11_10 rep001 trilnormcave I26 0.374667 0.3588 0.0010015379678574021 0.003266434886690206
D750_11_10 rep001 trilnormcave I27 2.40451 2.0811 0.0013403048831561902 4.1550912278559755 
D750_11_10 rep001 trilnormcave I28 1.04339 0.215 0.0010062334869088108 2.495008444862643
D750_11_10 rep001 trilnormcave I29 0.619315 1.129 0.0011123011007432378 4.201597184762096
D750_11_10 rep001 trilnormcave I3 1.19856 0.9299 0.6865185232749613 5.850062340878127 
D750_11_10 rep001 trilnormcave I30 4.95212 4.3155 2.386789688212577 6.621618651906073
D750_11_10 rep001 trilnormcave I31 1.84087 2.8898 0.9150237475386649 4.091490666622463
D750_11_10 rep001 trilnormcave I32 0.387778 0.7028 0.0010182877370064514 1.6549896214561766 
D750_11_10 rep001 trilnormcave I33 1.38779 2.5917 1.1354532421563102 4.86547471737425
D750_11_10 rep001 trilnormcave I34 2.18 1.0117 0.130728078393604 5.567240581686687
D750_11_10 rep001 trilnormcave I35 1.66676 2.0312 0.001002907474810577 2.894513059165628
D750_11_10 rep001 trilnormcave I36 4.23379 4.194 3.2998271390193548 7.880539604739654
D750_11_10 rep001 trilnormcave I37 4.23795 4.1579 4.003481941693863 8.761933252682054
D750_11_10 rep001 trilnormcave I38 1.79845 0.678 0.0010014383746987932 0.691152436407652
D750_11_10 rep001 trilnormcave I39 9.83449 11.015 7.760533280413392 11.367412811962357
D750_11_10 rep001 trilnormcave I4 1.25498 1.6641 0.3703569969616769 4.442659090321904 
D750_11_10 rep001 trilnormcave I40 10.38 10.1317 6.141333495300512 15.737029104149796
D750_11_10 rep001 trilnormcave I41 3.44993 3.9545 1.2174607933403472 7.00581532424867 
D750_11_10 rep001 trilnormcave I42 2.70355 3.0328 0.9524071970874626 4.476515459945051
D750_11_10 rep001 trilnormcave I43 4.18365 3.8329 1.1954907726125827 4.59671142781531
D750_11_10 rep001 trilnormcave I44 15.4298 15.9639 10.271094928834893 21.235366981501105
D750_11_10 rep001 trilnormcave I45 0.722128 0.8046 0.001063824494126564 2.5705017836659305
D750_11_10 rep001 trilnormcave I46 0.481418 0.4281 0.001011555400722448 1.9207753920142692 
D750_11_10 rep001 trilnormcave I47 1.43795 1.0781 0.0010227282305201868 3.360004339881206
D750_11_10 rep001 trilnormcave I48 0.706619 0.3567 0.0010039527928690853 1.5453614359513403 
D750_11_10 rep001 trilnormcave I49 0.774397 0.2693 0.0010140859433119636 3.1486010174474224 
D750_11_10 rep001 trilnormcave I5 1.90166 2.2101 0.9802415437059562 6.93265109682416
D750_11_10 rep001 trilnormcave I50 1.21584 0.9382 0.0010035907155898052 1.8704214592795383 
D750_11_10 rep001 trilnormcave I51 0.388817 0.1203 0.001000692348416038 0.0010807056921053016 
D750_11_10 rep001 trilnormcave I52 0.370763 1.0344 1.4275397610393128 11.78969972420834
