treeModel rep clockModel nodeID trueTime estTime p0025 p0975
D750_11_10 rep003 trilnormcave I241 0.405619 0.3368 0.015393510791869795 1.6055283763806245
D750_11_10 rep003 trilnormcave I242 0.268191 0.5896 0.09245300263261794 1.6755641608759104
D750_11_10 rep003 trilnormcave I243 1.33792 1.5424 0.8739621969210025 3.466579712320951
D750_11_10 rep003 trilnormcave I244 10.0046 9.1848 7.666542996785996 11.38652118010367
D750_11_10 rep003 trilnormcave I245 8.8866 9.3167 7.174046481879424 11.902499218246792 
D750_11_10 rep003 trilnormcave I246 2.99988 2.6685 1.6150470262682064 4.227905102313535
D750_11_10 rep003 trilnormcave I247 1.1003 0.7568 0.13831355676231208 1.6249132692411155
D750_11_10 rep003 trilnormcave I248 2.10276 1.1044 0.42953502639815283 2.2474463513305047
D750_11_10 rep003 trilnormcave I249 0.356292 0.1194 0.001 0.5430140930501729
D750_11_10 rep003 trilnormcave I250 0.304626 0.138 0.001 0.557686397318123
D750_11_10 rep003 trilnormcave I251 1.72505 1.5311 0.5604207286123051 2.545034527693681
D750_11_10 rep003 trilnormcave I252 5.1186 6.2135 4.7143182425748025 9.90131423614088
D750_11_10 rep003 trilnormcave I253 0.386854 0.1879 0.001 0.7401294686102874
D750_11_10 rep003 trilnormcave I254 0.436195 0.6037 0.035114157698504254 1.5137425804027647
D750_11_10 rep003 trilnormcave I255 1.78173 2.9036 1.2453561376332725 4.10222815460994 
D750_11_10 rep003 trilnormcave I256 1.91257 2.8493 1.734210828141916 5.047314686109446
D750_11_10 rep003 trilnormcave I257 3.19423 2.0714 1.4291370213374575 4.528016850255893
D750_11_10 rep003 trilnormcave I258 2.47742 1.1459 0.7993851263091762 3.7477890838803614
D750_11_10 rep003 trilnormcave I259 0.606118 0.4973 0.001 1.34998371892888
D750_11_10 rep003 trilnormcave I260 1.34775 1.59 0.7965221964781 2.9616451421251275 
D750_11_10 rep003 trilnormcave I261 0.558277 0.4451 0.053024978247096205 1.5409889285938367
D750_11_10 rep003 trilnormcave I262 1.35605 0.8199 0.40662194937955587 2.334181026610188
D750_11_10 rep003 trilnormcave I263 1.37984 0.1325 0.001 0.6767806562231324
D750_11_10 rep003 trilnormcave I264 7.82161 8.7794 6.653932355566135 11.31995317736354 
D750_11_10 rep003 trilnormcave I265 1.98215 1.1173 0.32910876402328626 2.0764485624898104
D750_11_10 rep003 trilnormcave I266 1.16267 0.1049 0.001 0.577223991692773 
D750_11_10 rep003 trilnormcave I267 7.67006 9.2378 7.735513729945266 11.297557189756835
D750_11_10 rep003 trilnormcave I268 4.68533 7.6716 3.9527777320568127 13.435955632879951
D750_11_10 rep003 trilnormcave I269 0.842484 0.7315 0.001 1.9942153505957139
D750_11_10 rep003 trilnormcave I270 1.58406 0.576 0.001 1.5610228641786166 
D750_11_10 rep003 trilnormcave I271 1.02733 1.5584 0.34371511544303646 4.0479611328778535
D750_11_10 rep003 trilnormcave I272 0.285012 0.388 0.001 1.153438853810398
D750_11_10 rep003 trilnormcave I273 0.377241 0.7409 0.1486311399606671 1.6230817707332847 
D750_11_10 rep003 trilnormcave I274 0.271585 0.1631 0.001 0.5926843812647152 
D750_11_10 rep003 trilnormcave I275 0.966264 1.1033 0.15071842116514872 2.1363464860207118 
D750_11_10 rep003 trilnormcave I276 1.03244 0.6258 0.08912048971422798 1.6001794048188562 
D750_11_10 rep003 trilnormcave I277 4.68868 1.3551 0.27473970097092554 2.45890236691525
D750_11_10 rep003 trilnormcave I278 4.03868 0.7399 0.049571770219466314 1.831715612242926
D750_11_10 rep003 trilnormcave I279 1.77766 6.0158 2.5556860790040608 11.044507420576526
D750_11_10 rep003 trilnormcave I280 3.90906 0.6487 0.1524432080121228 1.978469644836042 
D750_11_10 rep003 trilnormcave I281 1.34412 2.0155 1.2146911275604475 3.7151000022864453 
D750_11_10 rep003 trilnormcave I282 0.73092 0.4067 0.001 1.1725931238093512
D750_11_10 rep003 trilnormcave I283 8.39767 8.827 3.784052297546854 12.735037003117466
D750_11_10 rep003 trilnormcave I284 1.43043 1.391 0.5692322990447833 2.3717470868051986
D750_11_10 rep003 trilnormcave I285 9.86135 6.151 3.5020122658869295 7.7048325564683635
D750_11_10 rep003 trilnormcave I286 2.2834 2.9866 1.28543210664353 4.231446863695602
D750_11_10 rep003 trilnormcave I287 10.5762 6.1886 4.876835255316722 8.298956405753824
D750_11_10 rep003 trilnormcave I288 0.500095 0.4567 0.029654012269325247 1.4702832902318916
D750_11_10 rep003 trilnormcave I289 1.3854 0.1142 0.001 0.577292449962615
D750_11_10 rep003 trilnormcave I290 2.8287 1.8073 0.42577355246978577 3.9417248349041047
D750_11_10 rep003 trilnormcave I291 0.288852 0.4454 0.001 1.3427228055718434
D750_11_10 rep003 trilnormcave I292 5.12534 4.9316 3.737891429567228 7.430428299817021 
D750_11_10 rep003 trilnormcave I293 12.1984 11.0366 4.934944659753291 13.50811789560442
D750_11_10 rep003 trilnormcave I294 0.447031 1.0676 0.15872566085050388 1.9138084848108932
D750_11_10 rep003 trilnormcave I295 0.737082 0.6776 0.09501525915793735 1.3892924501236938
D750_11_10 rep003 trilnormcave I296 0.310542 0.4246 0.001 1.2325815173299055 
D750_11_10 rep003 trilnormcave I297 2.67051 2.1139 1.4128839687406702 4.476657460397251 
D750_11_10 rep003 trilnormcave I298 0.533339 0.351 0.001 1.2352641781191938
D750_11_10 rep003 trilnormcave I299 6.04339 4.0357 2.5590347077409183 6.018122610635548
D750_11_10 rep003 trilnormcave I300 0.090266 0.2486 0.001 0.8039232339125433
D750_11_10 rep003 trilnormcave I301 4.27515 6.0514 3.5799677802288024 8.119358041747244
D750_11_10 rep003 trilnormcave I302 2.19879 0.1421 0.001 0.5462009764576921
D750_11_10 rep003 trilnormcave I303 4.16417 2.0539 1.0931191895658798 3.5187613694295057
D750_11_10 rep003 trilnormcave I304 2.67154 1.5844 0.5988232404001603 2.6121809929703
D750_11_10 rep003 trilnormcave I305 0.394899 0.8326 0.003706751311721344 1.9222687872687867
D750_11_10 rep003 trilnormcave I306 0.82881 0.5759 0.001 1.4431799583829312
D750_11_10 rep003 trilnormcave I307 0.51785 0.5454 0.001 1.4459887560667883 
D750_11_10 rep003 trilnormcave I308 1.93889 2.7742 1.7866843309680545 5.569756257577759
D750_11_10 rep003 trilnormcave I309 2.21573 0.3739 0.001 1.187006769067538
D750_11_10 rep003 trilnormcave I310 7.95533 6.5685 3.299020941345466 12.46310003540189
D750_11_10 rep003 trilnormcave I311 0.789757 1.1078 0.31035158568080773 2.2209807655632936
D750_11_10 rep003 trilnormcave I312 6.69477 5.5293 3.1770594322983836 7.307527455975857 
D750_11_10 rep003 trilnormcave I313 6.83027 4.0405 2.8674100084027554 6.701795939930075
D750_11_10 rep003 trilnormcave I314 1.47706 2.1596 1.2214094834021014 3.9093371017469987
D750_11_10 rep003 trilnormcave I315 0.0252751 0.2001 0.001 0.8364943495821978
D750_11_10 rep003 trilnormcave I316 7.95639 8.2355 5.374160086654239 10.71300265239281 
D750_11_10 rep003 trilnormcave I317 0.59807 0.3609 0.001 1.4385685677620532
D750_11_10 rep003 trilnormcave I318 5.21589 5.9054 3.552658658914681 7.534980301770851
D750_11_10 rep003 trilnormcave I319 6.91257 7.509 6.193962317595382 9.558379621748012 
D750_11_10 rep003 trilnormcave I320 3.23533 1.0784 0.31710145897783903 2.1236750696971036
D750_11_10 rep003 trilnormcave I321 6.54854 5.9444 5.097592582519738 8.541567466167507
D750_11_10 rep003 trilnormcave I322 0.0992481 0.096 0.001 0.5602371285863877
D750_11_10 rep003 trilnormcave I323 1.14909 0.7025 0.2273163264015389 2.0078947176206006
D750_11_10 rep003 trilnormcave I324 0.256908 0.6227 0.00230729950721749 1.3569523379233595
D750_11_10 rep003 trilnorm 000001 4.02833 2.5864 1.6450404158016503 4.295911003946767
D750_11_10 rep003 trilnorm 000002 7.06619 5.3788 2.429191344775084 9.778156260650581 
D750_11_10 rep003 trilnorm 000003 2.94178 4.1713 2.981617310065247 6.880089087628577
D750_11_10 rep003 trilnorm 000004 4.66773 4.4784 2.7185578693236563 5.872536305056979 
D750_11_10 rep003 trilnorm 000005 3.34807 3.1898 1.7426536982711278 4.585622941239911
D750_11_10 rep003 trilnorm 000006 2.07696 2.4663 0.7616796000166335 7.3955611003604185
D750_11_10 rep003 trilnorm 000007 1.91601 0.509 0.009188785309663742 2.519755630402328 
D750_11_10 rep003 trilnorm 000008 3.65757 3.1715 2.4027596839115257 5.915651805469028
D750_11_10 rep003 trilnorm 000009 2.25814 1.3725 0.4651726996359284 3.002202082371398
D750_11_10 rep003 trilnorm 000010 2.07697 2.4663 1.1669638564475922 3.5775333859059804
D750_11_10 rep003 trilnorm 000011 5.89388 4.8368 3.979398292170096 8.178775479544447
D750_11_10 rep003 trilnorm 000012 4.75516 5.477 2.8400610162880473 12.559728726643351
D750_11_10 rep003 trilnorm 000013 5.3777 5.6726 1.0327773170885433 7.109600447916352
D750_11_10 rep003 trilnorm 000014 4.38789 1.5246 0.6733156974929371 2.7871403065366693 
D750_11_10 rep003 trilnorm 000015 5.75138 5.6032 3.2814502138195385 8.044677523758947 
D750_11_10 rep003 trilnorm 000016 4.58128 6.0129 3.5121707113886087 7.991252772242925
D750_11_10 rep003 trilnorm 000017 6.49561 6.4977 5.583905226018974 10.134899105104294 
D750_11_10 rep003 trilnorm 000018 6.20284 7.0001 4.146997265216497 10.227903300746261
D750_11_10 rep003 trilnorm 000019 4.71678 4.4816 2.8724787371912757 5.959441670692365
D750_11_10 rep003 trilnorm 000020 5.93733 6.2158 4.8990649675976785 9.803641037119599 
D750_11_10 rep003 trilnorm 000021 0.641894 0.4275 0.001 2.255921455230617
D750_11_10 rep003 trilnorm 000022 6.64293 5.6048 4.27277018423561 9.084471757893947
D750_11_10 rep003 trilnorm 000023 6.81472 7.0506 1.3320758595527926 7.297299638908607
D750_11_10 rep003 trilnorm 000024 9.19068 7.7506 7.457700326570148 11.125726305541914 
D750_11_10 rep003 trilnorm 000025 0.771351 1.5562 0.8353330698788799 2.89095669083637
D750_11_10 rep003 trilnorm 000026 1.0835 1.8103 0.9981021886192817 3.181390366167994
D750_11_10 rep003 trilnorm 000027 9.35749 9.5775 7.17242191930067 14.23112051086178 
D750_11_10 rep003 trilnorm 000028 9.9283 7.755 6.05933420191519 10.038982115886299
D750_11_10 rep003 trilnorm 000029 7.89386 6.8368 3.1808755452189534 11.797333068035847
D750_11_10 rep003 trilnorm 000030 10.8857 9.8847 6.713853214723313 11.085970734410564 
D750_11_10 rep003 trilnorm 000031 1.29018 1.5776 0.6764293424645447 2.8292052385337265
D750_11_10 rep003 trilnorm 000032 3.56945 5.672 3.7909920249214903 7.2740583665444465
D750_11_10 rep003 trilnorm 000033 3.79601 3.4781 1.9601448312462 4.903276157773418
D750_11_10 rep003 trilnorm 000034 5.2519 4.367 2.0916223439495907 9.404229224161728
D750_11_10 rep003 trilnorm 000035 0.949331 0.7635 0.19761798204529935 2.8663521344185976
D750_11_10 rep003 trilnorm 000036 1.87313 5.083 3.1592523960094954 11.95364437511179
D750_11_10 rep003 trilnorm 000037 1.43472 2.1675 1.0043261431520323 3.2821515542389172
D750_11_10 rep003 trilnorm 000038 11.4805 11.448 7.678888588540779 12.988805606837738 
D750_11_10 rep003 trilnorm 000039 2.64189 2.4275 0.001 3.4906779708519
D750_11_10 rep003 trilnorm 000040 5.45436 2.9442 1.9045202331738804 4.694198859114752 
D750_11_10 rep003 trilnorm 000041 11.0214 11.3485 8.723383765394763 21.8130468583823 
D750_11_10 rep003 trilnorm 000042 14.218 13.0691 10.125709123663924 23.731459217879358 
D750_11_10 rep003 trilnorm 000043 0.713429 0.5095 0.021353346156362345 2.618942281033865
D750_11_10 rep003 trilnorm 000044 7.56094 7.4416 3.7182013185780245 12.91800275516652
D750_11_10 rep003 trilnorm 000045 1.33677 1.3511 0.7862821637294886 2.98874069405039
D750_11_10 rep003 trilnorm 000046 13.0893 13.0395 11.91836995307502 16.529272276461068
D750_11_10 rep003 trilnorm 000047 0.713429 0.5095 0.001 2.481831868220465
D750_11_10 rep003 trilnorm 000048 0.22107 0.3708 0.001 2.3232270077959285
D750_11_10 rep003 trilnorm 000049 1.42308 1.51 0.6125538586927427 2.5294436119885257
D750_11_10 rep003 trilnorm 000050 10.5813 12.0129 7.221359962037917 18.218215268250148
D750_11_10 rep003 trilnorm 000051 4.00289 3.6157 2.275370786853778 5.165645035688534
D750_11_10 rep003 trilnorm 000052 3.42308 3.51 2.4622566854893764 5.835327307875193
D750_11_10 rep003 trilnorm 000053 6.77136 7.5562 4.6459235219259245 13.222929167638512
D750_11_10 rep003 trilnorm 000054 7.79603 7.4781 4.095080986977629 13.326033673128864
D750_11_10 rep003 trilnorm 000055 12.6429 11.6048 6.409165012172996 17.459858485530223
D750_11_10 rep003 trilnorm 000056 4.81383 3.9873 1.7132672710683308 10.474166012797834 
D750_11_10 rep003 trilnorm 000057 13.9595 14.6743 13.567301081529228 19.11625789251777
D750_11_10 rep003 trilnorm 000058 11.6531 9.6463 5.687526565816825 17.27600598334877 
D750_11_10 rep003 trilnorm 000059 11.3187 9.5064 7.7694974171003395 13.881976200585342
D750_11_10 rep003 trilnorm 000060 13.2627 12.8595 8.773063730714762 16.069205575891377 
D750_11_10 rep003 trilnorm 000061 5.86786 5.8743 4.759929217725609 9.797941750802941
D750_11_10 rep003 trilnorm 000062 7.29018 7.5776 4.790658782838626 14.90774863118372
D750_11_10 rep003 trilnorm 000063 5.20128 5.5145 3.750594720591906 6.929725923957096
D750_11_10 rep003 trilnorm 000064 16.4014 15.7599 14.157435096521334 19.172402824092075 
D750_11_10 rep003 trilnorm 000065 3.10196 5.1558 3.0542329602365537 6.407572888799569
D750_11_10 rep003 trilnorm 000066 4.83427 5.5809 2.425793698476687 9.852565492482762
D750_11_10 rep003 trilnorm 000067 4.22107 4.3708 0.9361826914302535 6.323203714720377
D750_11_10 rep003 trilnorm 000068 9.7614 8.0401 5.4318191696274605 16.5086350895119
D750_11_10 rep003 trilnorm 000069 9.56948 11.672 5.319789740398938 15.207998689130031
D750_11_10 rep003 trilnorm 000070 9.98851 7.4616 5.558919001923153 9.484511137853534 
D750_11_10 rep003 trilnorm 000071 4.74694 3.4944 2.0208509790648583 4.88099520527395
D750_11_10 rep003 trilnorm 000072 1.6129 1.4086 0.6826283935177317 2.483684087237186 
D750_11_10 rep003 trilnorm 000073 11.2382 10.5477 8.002977123632053 12.392404565887427
D750_11_10 rep003 trilnorm 000074 7.68061 5.9764 3.6976547827951625 8.482535062214469
D750_11_10 rep003 trilnorm 000075 7.64861 8.7014 7.062369730134986 11.710665007162666
D750_11_10 rep003 trilnorm 000076 3.80607 1.4578 0.6176547028986515 2.844145945315593
D750_11_10 rep003 trilnorm 000077 0.206009 0.5965 0.012665047290165094 2.58530837041914
D750_11_10 rep003 trilnorm 000078 1.3551 1.1752 0.001 2.5827024198132826 
D750_11_10 rep003 trilnorm 000079 4.18945 1.8025 0.7858421505958931 2.858991730253418
D750_11_10 rep003 trilnorm 000080 7.64861 8.7014 4.907844093776083 15.621604801926619
D750_11_10 rep003 trilnorm 000081 0.897354 1.3836 0.001 1.6833048539808126
D750_11_10 rep003 trilnorm 000082 0.897355 1.3836 1.0993825900205465 3.395908952723562
D750_11_10 rep003 trilnorm 000083 15.9771 12.6001 9.142826846308658 14.019317624284584
D750_11_10 rep003 trilnorm 000084 0.860218 1.6758 0.652797845804352 2.947327160642749
D750_11_10 rep003 trilnorm 000085 0.436571 0.5626 0.08711010354170882 2.9411748626820327
D750_11_10 rep003 trilnorm 000086 11.8731 15.083 11.29536150811729 16.520811553698273
D750_11_10 rep003 trilnorm 000087 18.9417 20.1713 17.034588204409445 22.686599966680237
D750_11_10 rep003 trilnorm 000088 1.32951 1.6997 0.660935448309839 3.0430456473599063
D750_11_10 rep003 trilnorm 000089 3.17499 2.814 1.6535084163276168 4.2234872782790855
D750_11_10 rep003 trilnorm 000090 9.20129 9.5145 7.113811435980149 20.817741219712428
D750_11_10 rep003 trilnorm 000091 15.0835 15.8103 11.1299899790211 21.61448532575506
D750_11_10 rep003 trilnorm 000092 2.26202 0.7485 0.4185543427921867 2.0522385392134095
D750_11_10 rep003 trilnorm 000093 2.26202 0.7485 0.05591211800069 3.048972656221506
D750_11_10 rep003 trilnorm 000094 3.3551 3.9982 0.12636101176906486 4.588060507302689
D750_11_10 rep003 trilnorm 000095 1.00614 1.0417 0.31750068842438717 2.209315547480005
D750_11_10 rep003 trilnorm 000096 5.17497 4.814 1.0410146198133483 6.92715487415612
D750_11_10 rep003 trilnorm 000097 3.3551 3.9982 2.8883115240226407 6.676292787298717
D750_11_10 rep003 trilnorm 000098 9.16848 10.5878 5.445271548397185 16.39419479868125
D750_11_10 rep003 trilnorm 000099 8.7469 7.4944 3.6269988894247573 13.099382650609137
D750_11_10 rep003 trilnorm 000100 8.18945 5.8025 4.176851291928473 7.6992179472792985
D750_11_10 rep003 trilnorm 000101 20.9918 20.7665 15.826751457844592 23.853308457813522
D750_11_10 rep003 trilnorm 000102 13.6806 11.9764 10.60973274857854 14.898826704727465
D750_11_10 rep003 trilnorm 000103 14.9493 14.7635 11.524424377942472 20.29568595706867
D750_11_10 rep003 trilnorm 000104 4.86022 5.6758 4.189150657674397 8.202002604550755
D750_11_10 rep003 trilnorm 000105 7.45435 7.5362 3.9339501886943857 12.799830260060276 
D750_11_10 rep003 trilnorm 000106 5.32951 5.6997 4.1960542748145375 8.405671000413227
D750_11_10 rep003 trilnorm 000107 6.20601 6.5965 5.016715221748101 9.008142385679577
D750_11_10 rep003 trilnorm 000108 3.00614 3.0417 0.7244955962604678 6.193062015806592
D750_11_10 rep003 trilnorm 000109 9.80607 7.4578 5.418341036351302 9.22072870222706
D750_11_10 rep003 trilnorm 000110 11.1685 12.5878 11.251634762980295 15.534842248180128
D750_11_10 rep003 trilnorm I217 0.722128 0.5633 0.0036955068377213392 2.6099353551917583 
D750_11_10 rep003 trilnorm I218 1.37204 0.7302 0.1500883542857018 2.7700301729951855 
D750_11_10 rep003 trilnorm I219 0.547327 0.3087 0.001 1.9598836393251728 
D750_11_10 rep003 trilnorm I220 0.610334 0.3859 0.05681656264576935 2.2827744578141176 
D750_11_10 rep003 trilnorm I221 1.71346 2.245 1.5108982634334738 4.237446115119294 
D750_11_10 rep003 trilnorm I222 0.962545 1.7035 0.9196151383938279 3.085638856000328
D750_11_10 rep003 trilnorm I223 18.5414 16.6729 14.216893373596895 20.214734084694648 
D750_11_10 rep003 trilnorm I224 5.45032 6.5948 4.962366601085904 10.254024962103772
D750_11_10 rep003 trilnorm I225 13.7265 12.7131 11.423842059809854 15.61573112427647
D750_11_10 rep003 trilnorm I226 3.17308 1.8337 1.0108605780187798 3.1929083399120173
D750_11_10 rep003 trilnorm I227 0.144426 0.4601 0.001 2.3077988440322135
D750_11_10 rep003 trilnorm I228 0.817652 0.2235 0.001 1.4637029226529734 
D750_11_10 rep003 trilnorm I229 1.56026 0.7072 0.2493162918149358 2.4581377581111012 
D750_11_10 rep003 trilnorm I230 0.2433 0.3258 0.001 2.0738516042401747
D750_11_10 rep003 trilnorm I231 3.31315 3.9477 2.807612268454969 6.194024535931947
D750_11_10 rep003 trilnorm I232 0.691807 0.7965 0.1883803966136132 2.46860458765751 
D750_11_10 rep003 trilnorm I233 4.51988 3.7625 2.33070302779186 5.0906663837249395 
D750_11_10 rep003 trilnorm I234 2.23345 2.653 1.5111149114934737 4.015516714381701
D750_11_10 rep003 trilnorm I235 6.08674 6.0558 4.549340540432383 9.575160400534923
D750_11_10 rep003 trilnorm I236 0.250547 0.1277 0.001 0.9588175476922222
D750_11_10 rep003 trilnorm I237 2.51535 0.5908 0.005040603639240785 2.662230002323277 
D750_11_10 rep003 trilnorm I238 3.92698 6.3418 3.077614258331389 14.225943854476556
D750_11_10 rep003 trilnorm I239 0.194235 0.2366 0.001 1.7207256158530486
D750_11_10 rep003 trilnorm I240 9.47791 8.1388 6.500162992635292 10.873897832899138
D750_11_10 rep003 trilnorm I241 0.405619 0.1297 0.001 0.972154939845121
D750_11_10 rep003 trilnorm I242 0.268192 0.5381 0.01943881951000515 2.4667485183565288
D750_11_10 rep003 trilnorm I243 1.33791 1.4363 0.39670243235629365 3.868188954129146
D750_11_10 rep003 trilnorm I244 10.0046 12.2696 9.670762418124415 14.31525239712722
D750_11_10 rep003 trilnorm I245 8.88659 5.6578 3.9898827490959405 7.41756311485799 
D750_11_10 rep003 trilnorm I246 2.99988 1.8392 0.8944740848343377 2.953478011034675
D750_11_10 rep003 trilnorm I247 1.1003 0.4827 0.001 2.2211670900573592
D750_11_10 rep003 trilnorm I248 2.10277 1.7754 0.7214979982377284 2.894691393763125
D750_11_10 rep003 trilnorm I249 0.356292 0.3241 0.001 1.806413866033997
D750_11_10 rep003 trilnorm I250 0.304627 0.8668 0.1951261188156083 3.262604367111287
D750_11_10 rep003 trilnorm I251 1.72504 1.7152 0.6859005031291325 2.9078138171938956
D750_11_10 rep003 trilnorm I252 5.1186 1.6835 0.7639063386975856 2.728577746548807
D750_11_10 rep003 trilnorm I253 0.386854 0.8148 0.09093122527318727 3.0944435011268325
D750_11_10 rep003 trilnorm I254 0.436194 0.4342 0.001 2.1208362505817577
D750_11_10 rep003 trilnorm I255 1.78173 0.972 0.25561095179831567 3.357062755587564 
D750_11_10 rep003 trilnorm I256 1.91257 1.0014 0.3639900708914605 2.05063086441093
D750_11_10 rep003 trilnorm I257 3.19424 4.0354 2.770496240230052 6.042712621687435
D750_11_10 rep003 trilnorm I258 2.47741 1.6313 0.8124071884759797 2.8953858248211026
D750_11_10 rep003 trilnorm I259 0.606119 0.2708 0.001 1.5930920856590973
D750_11_10 rep003 trilnorm I260 1.34774 0.682 0.1810384329070013 2.4182861056813847 
D750_11_10 rep003 trilnorm I261 0.558278 0.2819 0.001 1.618869437286884
D750_11_10 rep003 trilnorm I262 1.35605 0.2028 0.001 1.4080466503011493
D750_11_10 rep003 trilnorm I263 1.37983 0.9355 0.15163022942866994 3.252956366412795
D750_11_10 rep003 trilnorm I264 7.82162 7.8167 4.883136462860135 10.610796929360344 
D750_11_10 rep003 trilnorm I265 1.98216 3.4134 2.1667936667741587 5.0286007366651315
D750_11_10 rep003 trilnorm I266 1.16267 1.3243 0.7361415533790082 2.7294914674798 
D750_11_10 rep003 trilnorm I267 7.67006 4.805 3.6059852263256893 7.632532332186982
D750_11_10 rep003 trilnorm I268 4.68533 3.3526 1.8497195482102295 4.991239610329625
D750_11_10 rep003 trilnorm I269 0.842484 0.8446 0.27249782196687683 2.236687665939412
D750_11_10 rep003 trilnorm I270 1.58406 1.516 0.9921920245770941 3.0724598390755546 
D750_11_10 rep003 trilnorm I271 1.02733 1.3184 0.7929348589827602 2.7263661995476163
D750_11_10 rep003 trilnorm I272 0.285012 0.2725 0.001 1.4281632504339705
D750_11_10 rep003 trilnorm I273 0.37724 0.1188 0.001 1.0504254260244743 
D750_11_10 rep003 trilnorm I274 0.271586 0.3684 0.001 1.9613864476868808 
D750_11_10 rep003 trilnorm I275 0.966265 0.5069 0.001 2.571492826040695 
D750_11_10 rep003 trilnorm I276 1.03244 1.1115 0.31818286692514874 3.366567840344368 
D750_11_10 rep003 trilnorm I277 4.68868 1.7006 0.7019455181126988 2.733780319779747
D750_11_10 rep003 trilnorm I278 4.03868 4.117 2.8767377396925853 6.298189979067227
D750_11_10 rep003 trilnorm I279 1.77766 0.4925 0.006232494276298957 2.212245802836133
D750_11_10 rep003 trilnorm I280 3.90906 3.8184 2.495274554614796 5.661345542968274 
D750_11_10 rep003 trilnorm I281 1.34412 1.6853 0.7629944172207503 2.905819859438998 
D750_11_10 rep003 trilnorm I282 0.73092 0.4752 0.04020756909916605 2.1711440189912055
D750_11_10 rep003 trilnorm I283 8.39769 9.0182 6.73969810243214 13.164740857147919
D750_11_10 rep003 trilnorm I284 1.43043 1.5209 0.7193702563445912 2.760771410445567
D750_11_10 rep003 trilnorm I285 9.86134 10.466 8.248239350297329 12.706696243592631
D750_11_10 rep003 trilnorm I286 2.28339 1.7089 0.6724573081323955 2.8535041898692977
D750_11_10 rep003 trilnorm I287 10.5762 11.0146 7.971579310071967 12.588099051416163
D750_11_10 rep003 trilnorm I288 0.500096 0.7729 0.2657587531731261 2.292480867468288
D750_11_10 rep003 trilnorm I289 1.3854 0.9816 0.43214970195774793 2.4515363305544624
D750_11_10 rep003 trilnorm I290 2.8287 1.0118 0.28303773379028574 2.7009366853800207
D750_11_10 rep003 trilnorm I291 0.288851 0.6263 0.0808872009857753 2.7202771346049874
D750_11_10 rep003 trilnorm I292 5.12534 6.4341 4.602331343609679 8.285121495965798 
D750_11_10 rep003 trilnorm I293 12.1984 11.7221 5.359535895248008 14.910337623900324
D750_11_10 rep003 trilnorm I294 0.447032 0.5799 0.02434970482447959 2.5883514152881295
D750_11_10 rep003 trilnorm I295 0.737081 1.244 0.38167770850347477 3.4773196044380907
D750_11_10 rep003 trilnorm I296 0.310541 0.2685 0.001 1.6049606349968912 
D750_11_10 rep003 trilnorm I297 2.6705 0.6765 0.033356804321774486 2.8825434872601696 
D750_11_10 rep003 trilnorm I298 0.53334 0.1392 0.001 0.98045666860503
D750_11_10 rep003 trilnorm I299 6.04335 5.4944 3.387107367949937 12.045847495031147
D750_11_10 rep003 trilnorm I300 0.090266 0.1113 0.001 0.9748789006482789
D750_11_10 rep003 trilnorm I301 4.27516 4.1087 2.8743765062241176 5.828092731625398
D750_11_10 rep003 trilnorm I302 2.1988 2.702 1.538139886097781 4.194551778716997
D750_11_10 rep003 trilnorm I303 4.16418 1.3666 0.5085341565606781 2.6423805689744584
D750_11_10 rep003 trilnorm I304 2.67154 0.9633 0.31443788181133187 2.675195882795941
D750_11_10 rep003 trilnorm I305 0.394899 0.3121 0.001 1.4473322660195258
D750_11_10 rep003 trilnorm I306 0.828809 0.2518 0.001 1.6133858390385603
D750_11_10 rep003 trilnorm I307 0.517851 2.0986 0.001 3.584603642783099 
D750_11_10 rep003 trilnorm I308 1.93889 3.9089 0.23182698128614454 5.129258594943287
D750_11_10 rep003 trilnorm I309 2.21573 0.56 0.0654033995022091 2.6198500161640723
D750_11_10 rep003 trilnorm I310 7.95533 8.5823 3.152745835290771 10.867190336299174
D750_11_10 rep003 trilnorm I311 0.789755 0.358 0.001 1.9339782583636291
D750_11_10 rep003 trilnorm I312 6.69476 7.4861 3.7970363545181156 13.055125893844195 
D750_11_10 rep003 trilnorm I313 6.83027 8.2623 5.024453179959936 15.823909100215058
D750_11_10 rep003 trilnorm I314 1.47706 0.6362 0.07543736228336416 2.5249728521352757
D750_11_10 rep003 trilnorm I315 0.0252751 0.1635 0.001 1.0936160236984602
D750_11_10 rep003 trilnorm I316 7.9564 7.1894 4.987123828009347 8.723260835990777 
D750_11_10 rep003 trilnorm I317 0.59807 0.6781 0.001 2.9089090420387373
D750_11_10 rep003 trilnorm I318 5.21589 5.0562 3.515107775780207 6.710158841300544
D750_11_10 rep003 trilnorm I319 6.91257 6.3891 3.8914210692146702 8.316802442930898 
D750_11_10 rep003 trilnorm I320 3.23533 2.9319 1.3932998107798378 4.1405079936161435
D750_11_10 rep003 trilnorm I321 6.54854 6.0795 3.7902860392362023 7.695629318270594
D750_11_10 rep003 trilnorm I322 0.0992481 0.361 0.001 1.9747889161388075
D750_11_10 rep003 trilnorm I323 1.14909 0.5787 0.02414496465798588 2.785265795082858
D750_11_10 rep003 trilnorm I324 0.256908 0.1 0.001 0.9777833332499919
D750_11_10 rep003 trilnormvex 000001 4.02833 3.9881 2.3901155096831586 5.41729845827595
D750_11_10 rep003 trilnormvex 000002 7.06619 7.0108 5.314328013243402 10.456463969319316 
